data_reg_dt,displacement,enterprise,grade,mileage,modelname,rqno,year_oilprice
2026-06-08 12:00:23,1598,현대,2,15.8,"투싼 개조차 1.6디젤 2WD (18""타이어)",441152760,1129415
2026-06-08 12:00:08,1598,현대,1,16.3,"투싼 개조차 1.6디젤 2WD (17""타이어)",441152761,1094770
2026-06-08 12:00:11,1598,현대,2,15.3,"투싼 개조차 1.6디젤 2WD (19""타이어)",441152762,1166324
2026-06-08 12:00:08,1995,현대,2,14.4,"투싼 개조차 2.0디젤 2WD 8AT (17""타이어)",441152763,1239219
2026-06-08 12:00:23,1995,현대,2,15.1,"투싼 개조차 2.0디젤 2WD 6MT (17""타이어)",441152764,1181772
2026-06-08 12:00:23,1995,현대,2,14.7,"투싼 개조차 2.0디젤 2WD 6MT (18""타이어)",441152765,1213929
2026-06-08 12:00:08,1995,현대,2,14.4,"투싼 개조차 2.0디젤 2WD 6MT (19""타이어)",441152766,1239219
2026-06-08 12:00:24,1995,BMW,3,13.7,BMW 320d EfficientDynamics Edition WLTP,441152773,1302536
2026-06-08 12:00:23,3982,벤츠,5,7.6,Mercedes-AMG E63 S 4Matic +,441152776,2726428
2026-06-08 12:00:24,1598,기아,2,15.8,"스포티지 1.6디젤 2WD (PE/18""타이어)",441152797,1129415
2026-06-08 12:00:24,1598,기아,2,15.3,"스포티지 1.6디젤 2WD (PE/19""타이어)",441152798,1166324
2026-06-08 12:00:24,1995,기아,2,13.8,"스포티지 2.0디젤 2WD 8AT (PE/19""타이어)",441152801,1293098
2026-06-08 12:00:24,2299,르노코리아자동차(주),4,10.8,Master VAN L1H1,441152807,1652292
2026-06-08 12:00:24,2299,르노코리아자동차(주),4,10.5,Master VAN L2H2,441152809,1699500
2026-06-08 12:00:24,1995,기아,3,12.7,"스포티지 2.0디젤 4WD (PE/18""타이어)",441152810,1405098
2026-06-08 12:00:24,1995,기아,3,12.4,"스포티지 2.0디젤 4WD (PE/19""타이어)",441152811,1439093
2026-06-08 12:00:23,1598,기아,1,18.8,"K3 1.6디젤 7DCT (16""타이어)",441152813,949189
2026-06-08 12:00:24,1598,기아,1,20,"K3 1.6디젤 7DCT (15""타이어)",441152814,892238
2026-06-08 12:00:13,1969,볼보,4,10.3,볼보 XC40T4 AWD,441152815,2011733
2026-06-08 12:00:13,1969,볼보,3,12.7,볼보 S90D5 AWD,441152816,1405098
2026-06-08 12:00:24,2894,포르쉐,803,12.3,파나메라 4 E-하이브리드,441152818,1684622
2026-06-08 12:00:24,1998,BMW,4,10.9,BMW 520i,441152819,1900995
2026-06-08 12:00:21,2959,기아,4,9.6,모하비 3.0 디젤 4WD 7인,441152820,1858828
2026-06-08 12:00:24,2959,기아,4,10.1,모하비 3.0 디젤 2WD 7인,441152821,1766807
2026-06-08 12:00:24,2993,BMW,3,11.6,BMW 740d xDrive WLTP,441152823,1538341
2026-06-08 12:00:24,1995,MINI,2,14.7,MINI Cooper D Clubman,441152824,1213929
2026-06-08 12:00:24,1995,BMW,2,14.2,BMW X2 xDrive20d,441152825,1256673
2026-06-08 12:00:24,1969,볼보,3,12.6,볼보 V90CCD5 AWD,441152826,1416250
2026-06-08 12:00:24,3799,마세라티,5,5.7,마세라티 르반떼 트로페오,441152828,3635237
2026-06-08 12:00:24,1969,볼보,4,9.4,볼보 XC60T6 AWD,441152829,2204346
2026-06-08 12:00:25,2157,케이지모빌리티,3,11.8,코란도C 2.2 디젤 6AT AWD EU6C,441152830,1512267
2026-06-08 12:00:24,2199,기아,2,14.6,"K7 2.2디젤 (17""타이어)",441152832,1222243
2026-06-08 12:00:25,2199,기아,2,14.5,"K7 2.2디젤 (18""타이어)",441152833,1230672
2026-06-08 12:00:25,1368,기아,3,12.6,"스토닉 1.4 가솔린 6AT 19MY (17""타이어) (15)",441152835,1644512
2026-06-08 12:00:25,1582,기아,1,16.7,"스토닉 1.6디젤 7DCT 19MY (17"" 타이어) (15)",441152836,1068548
2026-06-08 12:00:24,1995,MINI,2,13.8,MINI Cooper D Countryman,441152843,1293098
2026-06-08 12:00:24,1969,볼보,4,11.1,볼보 S90T5,441152848,1866743
2026-06-08 12:00:24,1995,BMW,3,12.4,BMW 420d Grand Coupe WLTP,441152849,1439093
2026-06-08 12:00:24,1995,BMW,3,11.9,BMW 420d xDrive Gran Coupe WLTP,441152850,1499559
2026-06-08 12:00:20,1995,BMW,3,12.6,BMW 320d xDrive WLTP,441152854,1416250
2026-06-08 12:00:24,1995,기아,2,15,"스포티지 2.0디젤 2WD 6MT (PE/17""타이어)",441152856,1189650
2026-06-08 12:00:11,1995,기아,2,14.4,"스포티지 2.0디젤 2WD 6MT (PE/18""타이어)",441152857,1239219
2026-06-08 12:00:24,1995,기아,2,14.3,"스포티지 2.0디젤 2WD 6MT (PE/19""타이어)",441152858,1247885
2026-06-08 12:00:24,2199,기아,2,14.1,"K7 2.2디젤 (19""타이어)",441152859,1265585
2026-06-08 12:00:23,1582,현대,1,17.8,아반떼(AD PE) 1.6디젤 7DCT,441152860,1002514
2026-06-08 12:00:23,1582,현대,1,17.2,아반떼(AD PE) 1.6디젤_7DCT (17''타이어),441152861,1037485
2026-06-08 12:00:12,1598,현대,2,15.2,아반떼(AD PE) 1.6가솔린 (15'''타이어),441152862,1363214
2026-06-08 12:00:12,1598,현대,2,14.4,아반떼(AD PE) 1.6가솔린 (16'''타이어),441152863,1438948
2026-06-08 12:00:23,1598,현대,2,14.1,아반떼(AD PE) 1.6가솔린 (17'''타이어),441152864,1469564
2026-06-08 12:00:20,1598,현대,2,14,아반떼(AD PE) 1.6가솔린,441152865,1480061
2026-06-08 12:00:20,2497,현대,5,8.3,그랜드스타렉스(PE2)2.5디젤 4WD 리무진 (9P_N/HR),441152867,2149970
2026-06-08 12:00:25,1969,볼보,803,13.3,볼보 XC90T8 AWD,441152870,1557959
2026-06-08 12:00:25,2157,케이지모빌리티,4,10.1,G4 렉스턴 2.2 7AT 4WD SCR 7인승,441152874,1766807
2026-06-08 12:00:23,1995,MINI,3,13.4,MINI Cooper D Countryman ALL4,441152877,1331698
2026-06-08 12:00:23,1995,BMW,4,11.5,BMW X4 xDrive20d,441152879,1551717
2026-06-08 12:00:12,2497,현대,5,8.3,그랜드스타렉스(PE2)2.5디젤 4WD 리무진 (6P_N/HR),441152883,2149970
2026-06-08 12:00:20,1461,르노코리아자동차(주),1,17.4,QM3 1.5 DIESEL,441152884,1025560
2026-06-08 12:00:20,2987,마세라티,4,10,마세라티 기블리 디젤,441152893,1784475
2026-06-08 12:00:20,1995,BMW,3,13,BMW 320d Gran Turismo WLTP,441152894,1372673
2026-06-08 12:00:21,6162,GM,5,7.4,CHEVROLET CAMARO,441152902,2800115
2026-06-08 12:00:24,1591,기아,3,12.2,K3 1.6 T-GDI 4DR 7DCT (ALL SEASON TIRE),441152903,1698430
2026-06-08 12:00:21,1591,기아,3,12.2,K3 1.6 T-GDI 4DR 6MT (ALL SEASON TIRE),441152904,1698430
2026-06-08 12:00:25,2199,기아,3,13.3,스팅어 2.2디젤 AWD_17인치타이어,441152905,1341711
2026-06-08 12:00:25,2199,기아,2,14.1,스팅어 2.2디젤 2WD_18인치타이어,441152906,1265585
2026-06-08 12:00:25,2199,기아,3,13,스팅어 2.2디젤 AWD_18인치타이어,441152907,1372673
2026-06-08 12:00:24,2199,기아,2,15,스팅어 2.2디젤 2WD_17인치타이어,441152908,1189650
2026-06-08 12:00:26,1591,현대,4,11.4,i30 1.6T-GDI_6MT (N_Line),441152912,1817618
2026-06-08 12:00:11,3342,현대,5,8.8,"G80 3.3GDI 2WD 스포츠패키지 19MY (19""타이어)",441152918,2354642
2026-06-08 12:00:11,3342,현대,5,8.2,"G80 3.3GDI AWD 스포츠패키지 19MY (19""타이어)",441152919,2526933
2026-06-08 12:00:11,3342,현대,5,8.9,"G80 3.3GDI 2WD 19MY (19""타이어)",441152921,2328185
2026-06-08 12:00:11,2959,기아,4,10.1,모하비 3.0 디젤 2WD 5인,441152926,1766807
2026-06-08 12:00:12,0,테슬라코리아 유한회사,802,3.4,Model X 100D,441152929,1292206
2026-06-08 12:00:27,2993,BMW,4,11.5,BMW 435d xDrive Gran Coupe WLTP,441152933,1551717
2026-06-08 12:00:26,1493,DFSK,4,9.7,C35S2,441152934,2136170
2026-06-08 12:00:27,3902,페라리,5,6.7,페라리 488 Pista,441152940,3092664
2026-06-08 12:00:12,2157,케이지모빌리티,4,10.1,G4 렉스턴 2.2 7AT 4WD SCR 5인승,441152941,1766807
2026-06-08 12:00:12,2157,케이지모빌리티,4,10.5,G4 렉스턴 2.2 7AT 2WD SCR 5인승,441152942,1699500
2026-06-08 12:00:26,1995,크라이슬러,5,9,짚 랭글러 사하라,441152944,2302317
2026-06-08 12:00:13,0,닛산,2,5.1,LEAF,441152945,861471
2026-06-08 12:00:13,2979,BMW,5,9,BMW M2 Competition Package,441152946,2302317
2026-06-08 12:00:12,3471,혼다,5,8.4,PILOT,441152951,2466768
2026-06-08 12:00:27,1997,르노코리아자동차(주),3,11.7,"QM6 2.0 (17"" Tire)",441152962,1771013
2026-06-08 12:00:27,1997,르노코리아자동차(주),4,11.4,"QM6 2.0 (19"" Tire)",441152963,1817618
2026-06-08 12:00:14,1998,르노코리아자동차(주),4,11.4,"SM6 M4R 2.0 (17"" Tire)",441152967,1817618
2026-06-08 12:00:14,1998,르노코리아자동차(주),4,11.1,"SM6 M4R 2.0 (18"" Tire)",441152968,1866743
2026-06-08 12:00:11,1999,랜드로버,3,12.1,디스커버리 스포츠 TD4 180PS,441152972,1474773
2026-06-08 12:00:27,0,BMW,2,5.4,BMW i3 94Ah,441152989,813611
2026-06-08 12:00:10,1995,BMW,3,13.4,BMW 620d,441153001,1331698
2026-06-08 12:00:13,1995,BMW,3,13,BMW 620d xDrive,441153002,1372673
2026-06-08 12:00:26,3778,현대,5,8.9,G90 3.8GDI 2WD 5인 (18“ 타이어),441153008,2328185
2026-06-08 12:00:12,3778,현대,5,8.1,G90 3.8GDI AWD 4인 (19“ 타이어),441153009,2558130
2026-06-08 12:00:21,5038,현대,5,7.3,G90 5.0GDI AWD 4인 (19“ 타이어),441153016,2838473
2026-06-08 12:00:08,3778,현대,5,8.9,"팰리세이드 3.8GDI AWD 8인 (20"" 타이어)",441153017,2328185
2026-06-08 12:00:11,3778,현대,4,9.6,"팰리세이드 3.8GDI 2WD 8인 (18"" 타이어)",441153018,2158422
2026-06-08 12:00:08,3342,현대,5,8.4,G90 3.3T-GDI 2WD 5인 (19“ 타이어),441153020,2466768
2026-06-08 12:00:08,3342,현대,5,8,G90 3.3T-GDI AWD 5인 (19“ 타이어),441153021,2590106
2026-06-08 12:00:14,5038,현대,5,7.2,"G90 5.0GDI AWD 리무진 5인 (19""타이어)",441153024,2877896
2026-06-08 12:00:14,5038,현대,5,7.3,G90 5.0GDI AWD 5인 (19“ 타이어),441153025,2838473
2026-06-08 12:00:12,2993,BMW,4,9.7,BMW X5 M50d,441153028,1839665
2026-06-08 12:00:11,3778,현대,5,9.3,"팰리세이드 3.8GDI 2WD 8인(20""타이어)",441153032,2228048
2026-06-08 12:00:13,2199,현대,3,12.6,"팰리세이드 2.2디젤 2WD 7인(18"" 타이어)",441153035,1416250
2026-06-08 12:00:11,2199,현대,3,11.8,"팰리세이드 2.2디젤 AWD 8인(18""타이어)",441153038,1512267
2026-06-08 12:00:11,3778,현대,5,8.9,"팰리세이드 3.8GDI AWD 7인 (20"" 타이어)",441153039,2328185
2026-06-08 12:00:10,3778,현대,4,9.6,"팰리세이드 3.8GDI 2WD 7인 (18"" 타이어)",441153040,2158422
2026-06-08 12:00:12,3778,현대,5,9,"팰리세이드 3.8GDI AWD 7인(18""타이어)",441153042,2302317
2026-06-08 12:00:12,2996,벤츠,5,8.9,S350 L,441153043,2328185
2026-06-08 12:00:12,1796,한국지엠,1,17.1,말리부 1.8 HYBRID,441153044,1211746
2026-06-08 12:00:12,2199,현대,3,12,"팰리세이드 2.2디젤 2WD 7인(20""타이어)",441153046,1487063
2026-06-08 12:00:12,1499,PSA Automobiles,2,15.1,Peugeot 308 1.5 BlueHDi,441153049,1181772
2026-06-08 12:00:11,1997,PSA Automobiles,3,13.1,Peugeot 308 GT 2.0 BlueHDi,441153050,1362195
2026-06-08 12:00:26,2299,르노코리아자동차(주),4,9.7,Master Bus 13p,441153060,1839665
2026-06-08 12:00:13,1498,혼다,4,11.4,CR-V 4WD,441153064,1817618
2026-06-08 12:00:12,2993,BMW,4,11.1,BMW X4 xDrive30d,441153068,1607635
2026-06-08 12:00:26,2157,케이지모빌리티,4,10,렉스턴스포츠 칸 2.2 6AT 2WD Long deck,441153076,1784475
2026-06-08 12:00:08,2157,케이지모빌리티,4,10.6,렉스턴스포츠 칸 2.2 6MT 4WD Long deck,441153077,1683467
2026-06-08 12:00:26,2157,케이지모빌리티,4,10.9,렉스턴스포츠 칸 2.2 6MT 2WD Long deck,441153078,1637133
2026-06-08 12:00:26,0,테슬라코리아 유한회사,802,4.1,Model X 100D,441153079,1071585
2026-06-08 12:00:27,3604,크라이슬러,5,7.9,짚 그랜드 체로키,441153082,2622892
2026-06-08 12:00:11,1950,벤츠,2,14.2,E220 d,441153091,1256673
2026-06-08 12:00:13,1950,벤츠,2,14.4,C220 d,441153100,1239219
2026-06-08 12:00:08,1998,GM,4,11,캐딜락 CT6 2.0T,441153101,1883714
2026-06-08 12:00:25,2993,BMW,4,10,BMW X5 xDrive30d,441153121,1784475
2026-06-08 12:00:27,2487,토요타,4,11.4,토요타 RAV4 2WD,441153127,1817618
2026-06-08 12:00:26,2488,닛산,3,12.8,Altima 2.5,441153128,1618816
2026-06-08 12:00:12,2995,포르쉐,5,7.3,카이엔,441153134,2838473
2026-06-08 12:00:13,2993,랜드로버,4,9.7,디스커버리 SD6,441153135,1839665
2026-06-08 12:00:12,0,기아,2,5.6,"쏘울 전기차 (도심형, 39.2kWh)",441153136,784554
2026-06-08 12:00:11,2184,크라이슬러,4,11.1,짚 체로키 2.2,441153144,1607635
2026-06-08 12:00:11,3498,닛산,5,8.7,INFINITI QX60 AWD,441153146,2381707
2026-06-08 12:00:11,1499,PSA Automobiles,2,15.5,Citroen C4 Cactus 1.5 BlueHDi,441153148,1151274
2026-06-08 12:00:10,0,테슬라코리아 유한회사,802,4.1,Model X 75D,441153153,1071585
2026-06-08 12:00:08,1999,랜드로버,3,11.6,레인지로버 벨라 D180,441153156,1538341
2026-06-08 12:00:13,1999,재규어,4,11.5,재규어 F-PACE 20d AWD,441153161,1551717
2026-06-08 12:00:26,0,테슬라코리아 유한회사,802,4.1,Model X 75D,441153164,1071585
2026-06-08 12:00:14,0,테슬라코리아 유한회사,802,4.1,Model X 75D,441153165,1071585
2026-06-08 12:00:13,4367,랜드로버,5,7.6,레인지로버 SDV8,441153169,2347993
2026-06-08 12:00:12,1991,벤츠,4,10.6,C200 Cabriolet,441153170,1954797
2026-06-08 12:00:21,1984,아우디,5,8.6,Q7 45 TFSI quattro,441153171,2409401
2026-06-08 12:00:26,0,재규어,802,3.5,재규어 I-PACE EV400,441153172,1255286
2026-06-08 12:00:26,1995,BMW,3,13.5,BMW 320d xDrive,441153174,1321833
2026-06-08 12:00:11,2956,포드,5,8.1,Lincoln Continental 3.0 AWD,441153176,2558130
2026-06-08 12:00:13,1999,재규어,3,13.1,재규어 XE 20d,441153177,1362195
2026-06-08 12:00:10,1984,아우디,5,8.6,Q7 45 TFSI quattro,441153179,2409401
2026-06-08 12:00:11,1999,재규어,3,12.7,재규어 XF 20d,441153180,1405098
2026-06-08 12:00:12,1995,BMW,3,13.6,BMW X2 xDrive18d,441153183,1312114
2026-06-08 12:00:26,1987,토요타,2,15.9,렉서스 UX250h AWD,441153184,1303198
2026-06-08 12:00:26,1987,토요타,1,16.7,렉서스 UX250h 2WD,441153186,1240769
2026-06-08 12:00:11,1597,케이지모빌리티,2,14.1,코란도 1.6 디젤 6AT 2WD SCR,441153188,1265585
2026-06-08 12:00:13,1998,BMW,4,11.1,BMW 330i,441153192,1866743
2026-06-08 12:00:10,1998,BMW,4,10.4,BMW 330i xDrive,441153193,1992389
2026-06-08 12:00:13,1499,PSA Automobiles,2,14.6,Peugeot 508SW 1.5 BlueHDi,441153205,1222243
2026-06-08 12:00:13,1499,PSA Automobiles,2,14.6,Peugeot 508 1.5 BlueHDi,441153206,1222243
2026-06-08 12:00:12,2995,포르쉐,5,8.5,파나메라 4 (5인승),441153212,2437747
2026-06-08 12:00:12,2995,포르쉐,5,8.5,파나메라 4,441153213,2437747
2026-06-08 12:00:10,3996,포르쉐,5,7.1,파나메라 GTS,441153214,2918430
2026-06-08 12:00:09,3982,벤츠,5,6.7,Mercedes-AMG S63 4Matic Cabriolet,441153216,3092664
2026-06-08 12:00:26,2993,BMW,4,9.5,BMW X7 xDrive30d,441153225,1878395
2026-06-08 12:00:26,1999,재규어,3,12.6,재규어 E-PACE D150,441153228,1416250
2026-06-08 12:00:12,3996,람보르기니,5,6.3,Urus,441153230,3289024
2026-06-08 12:00:12,5980,벤츠,5,6.3,Mercedes-Maybach S650,441153233,3289024
2026-06-08 12:00:10,1997,PSA Automobiles,3,12.7,Citroen C5 AirCross 2.0 BlueHDi,441153243,1405098
2026-06-08 12:00:21,6498,람보르기니,5,4.4,Aventador SVJ Roadster,441153246,4709284
2026-06-08 12:00:27,0,현대,1,6.3,아이오닉 전기차(PE),441153254,697381
2026-06-08 12:00:14,2996,벤츠,4,9.4,Mercedes-AMG SLC43,441153255,2204346
2026-06-08 12:00:25,1995,BMW,3,12.8,BMW 320d Gran Turismo RDE,441153256,1394121
2026-06-08 12:00:13,2487,토요타,2,15.5,토요타 RAV4 Hybrid AWD,441153258,1336829
2026-06-08 12:00:26,2993,BMW,4,11.3,BMW 435d xDrive Gran Coupe RDE,441153259,1579181
2026-06-08 12:00:13,3982,벤츠,5,7.6,Mercedes-AMG E63 4Matic +,441153262,2726428
2026-06-08 12:00:10,1998,기아,4,9.5,스팅어 2.0T-GDI AWD_19인치타이어(올시즌),441153267,2181142
2026-06-08 12:00:27,2993,BMW,3,11.8,BMW 730d xDrive,441153269,1512267
2026-06-08 12:00:26,1995,BMW,3,11.9,BMW 420d xDrive Gran Coupe RDE,441153275,1499559
2026-06-08 12:00:26,1597,케이지모빌리티,2,14.5,티볼리 1.6 디젤 2WD 6AT SCR,441153279,1230672
2026-06-08 12:00:12,1995,BMW,3,12.4,BMW 620d xDrive,441153281,1439093
2026-06-08 12:00:21,1598,현대,2,15.7,"코나 1.6디젤 4WD (16""타이어)",441153286,1136608
2026-06-08 12:00:13,2993,BMW,5,7.1,BMW X3 M Competition,441153288,2918430
2026-06-08 12:00:27,1991,벤츠,4,10.2,E350 4MATIC,441153293,2031456
2026-06-08 12:00:25,1969,볼보,803,15,볼보 S90T8 AWD,441153299,1381390
2026-06-08 12:00:08,1995,BMW,3,12.2,BMW X4 xDrive20d,441153304,1462684
2026-06-08 12:00:26,2998,BMW,4,9.4,BMW 740Li xDrive,441153305,2204346
2026-06-08 12:00:26,0,(주)루트17,901,6.1,DANIGO 3,441153310,720246
2026-06-08 12:00:10,1497,케이지모빌리티,4,10.2,티볼리 가솔린 1.5 AT AWD 기준4,441153312,2031456
2026-06-08 12:00:11,1497,케이지모빌리티,3,11.6,티볼리 가솔린 1.5 AT 2WD 기준4 (16인치 타이어),441153314,1786280
2026-06-08 12:00:11,1497,케이지모빌리티,3,12.1,티볼리 가솔린 1.5 MT 2WD 기준4,441153315,1712467
2026-06-08 12:00:08,4969,토요타,5,7.7,렉서스 LC500,441153316,2691019
2026-06-08 12:00:12,1995,BMW,3,11.9,BMW X3 xDrive20d,441153318,1499559
2026-06-08 12:00:12,1968,아우디,2,15.8,A6 40 TDI,441153321,1129415
2026-06-08 12:00:08,5980,벤츠,5,5.5,Mercedes-Maybach S650 pullman,441153322,3767427
2026-06-08 12:00:25,1999,현대,1,19.1,쏘나타(DN8) 2.0GDI 하이브리드_17인치타이어,441153327,1084861
2026-06-08 12:00:13,2981,포르쉐,5,8.2,911 카레라 4S 카브리올레,441153328,2526933
2026-06-08 12:00:27,2999,기아,5,7.6,"K7 3.0 LPI (PE/17""타이어)",441153335,1560770
2026-06-08 12:00:11,4395,BMW,5,7.7,BMW 750Li xDrive,441153339,2691019
2026-06-08 12:00:26,2497,기아,4,11.1,K7 2.5 GDI (PE/19”타이어),441153341,1866743
2026-06-08 12:00:21,2497,기아,3,11.6,K7 2.5 GDI (PE/18”타이어),441153342,1786280
2026-06-08 12:00:27,2981,포르쉐,5,8.2,911 카레라 S 카브리올레,441153346,2526933
2026-06-08 12:00:13,2993,BMW,5,7.1,BMW X4 M,441153350,2918430
2026-06-08 12:00:20,2993,BMW,5,7.1,BMW X3 M,441153351,2918430
2026-06-08 12:00:14,1499,PSA Automobiles,2,14.1,Citroen C3 AirCross 1.5 BlueHDi,441153357,1265585
2026-06-08 12:00:13,2199,기아,2,14.6,"K7 2.2디젤 (PE/17""타이어)",441153361,1222243
2026-06-08 12:00:27,2999,기아,4,10,"K7 3.0GDI (PE/18""타이어)",441153365,2072085
2026-06-08 12:00:25,2359,기아,1,16.2,"K7 2.4하이브리드 (PE/17""타이어)",441153366,1279065
2026-06-08 12:00:08,1999,기아,4,10.5,"스포티지 2.0MPI (PE/18"",19""타이어) (19)",441153367,1973414
2026-06-08 12:00:09,1591,현대,3,12,아반떼 1.6T-GDI_7DCT (19MY),441153371,1726738
2026-06-08 12:00:10,1591,현대,3,11.6,아반떼 1.6T-GDI (19MY),441153372,1786280
2026-06-08 12:00:11,1591,현대,4,10.6,아반떼 1.6LPI (15''/16'' 타이어) (19MY),441153373,1119042
2026-06-08 12:00:10,1997,랜드로버,5,8.9,레인지로버 이보크 P250,441153375,2328185
2026-06-08 12:00:13,2497,현대,5,8.2,그랜드스타렉스 2.5디젤 4WD 어린이보호차(법규대응),441153377,2176189
2026-06-08 12:00:12,2497,현대,5,9.2,그랜드스타렉스 2.5디젤 어린이보호차(법규대응),441153380,1939647
2026-06-08 12:00:12,2497,현대,5,9.2,그랜드스타렉스 2.5디젤 어린이버스(법규대응),441153381,1939647
2026-06-08 12:00:12,2359,현대,5,5.8,그랜드스타렉스 2.4LPI 어린이보호차(법규대응),441153382,2045147
2026-06-08 12:00:12,2359,현대,5,5.8,그랜드스타렉스 2.4LPI 어린이버스(법규대응),441153383,2045147
2026-06-08 12:00:26,3471,혼다,5,9,ODYSSEY,441153384,2302317
2026-06-08 12:00:12,2996,벤츠,5,8.5,Mercedes-AMG GLC43 4Matic,441153385,2437747
2026-06-08 12:00:14,1598,기아,1,17.6,"셀토스 1.6디젤 2WD (16"" 타이어)",441153388,1013906
2026-06-08 12:00:14,1598,기아,1,17,"셀토스 1.6디젤 2WD (17"" 타이어)",441153389,1049691
2026-06-08 12:00:25,1598,기아,2,15.3,"셀토스 1.6디젤 4WD (17"" 타이어)",441153390,1166324
2026-06-08 12:00:13,1598,기아,2,14.8,"셀토스 1.6디젤 4WD (18"" 타이어)",441153391,1205726
2026-06-08 12:00:14,2999,벤츠,5,9.1,GLE450 4Matic,441153392,2277016
2026-06-08 12:00:20,1598,기아,1,16.1,"셀토스 1.6디젤 4WD (16"" 타이어)",441153393,1108370
2026-06-08 12:00:20,2497,현대,4,11,그랜드스타렉스 2.5 디젤 5밴 6MT (20MY),441153394,1622250
2026-06-08 12:00:12,1598,현대,1,16.8,"코나 1.6디젤 2WD (18"" 타이어)",441153398,1062188
2026-06-08 12:00:11,1598,현대,2,15.3,"코나 1.6디젤 4WD (17"" 타이어)",441153399,1166324
2026-06-08 12:00:14,3982,벤츠,5,7.2,Mercedes-AMG S63 4Matic + L,441153403,2877896
2026-06-08 12:00:20,3982,벤츠,5,7.2,Mercedes-AMG S63 4Matic + L,441153404,2877896
2026-06-08 12:00:08,1999,랜드로버,3,11.9,레인지로버 이보크 D180,441153406,1499559
2026-06-08 12:00:27,1999,랜드로버,3,12.5,레인지로버 이보크 D150,441153407,1427580
2026-06-08 12:00:27,2925,벤츠,3,12.7,S350 d,441153408,1405098
2026-06-08 12:00:13,1591,기아,3,12.7,"셀토스 1.6T-GDI 2WD (16"" 타이어)",441153409,1631563
2026-06-08 12:00:12,1591,기아,3,12.2,"셀토스 1.6T-GDI 2WD (17"" 타이어)",441153410,1698430
2026-06-08 12:00:13,1591,기아,3,11.8,"셀토스 1.6T-GDI 2WD (18"" 타이어)",441153411,1756004
2026-06-08 12:00:11,1591,기아,4,11.1,"셀토스 1.6T-GDI 4WD (16"" 타이어)",441153412,1866743
2026-06-08 12:00:13,2996,벤츠,5,9,E450 4Matic Coupe,441153417,2302317
2026-06-08 12:00:12,2497,현대,5,8.9,그랜드스타렉스 2.5디젤 4WD 5AT_9인 (PE2/20MY),441153418,2005028
2026-06-08 12:00:12,2497,현대,4,9.4,그랜드스타렉스 2.5디젤 2WD 5AT_9인 (PE2/20MY),441153419,1898378
2026-06-08 12:00:12,2360,크라이슬러,5,9.2,짚 레니게이드 2.4 AWD,441153422,2252266
2026-06-08 12:00:14,0,테슬라코리아 유한회사,3,4.3,Model S Long Range,441153426,1021744
2026-06-08 12:00:13,1999,현대,1,19.8,쏘나타(DN8) 2.0GDI 하이브리드_16인치(빌트인캠),441153435,1046508
