BRCD_NO,PRDT_NM,CMPNY_NM,PRDLST_REPORT_NO,PRDLST_NM,HRNK_PRDLST_NM,HTRK_PRDLST_NM,LAST_UPDT_DTM
8809106040147,곤드레로비비고450g,강원에프앤비영농조합법인,2002040210212,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809106040154,곤드레로비비고1kg,강원에프앤비영농조합법인,2002040210212,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809106040086,곤드레로비비고100g,강원에프앤비영농조합법인,2002040210212,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809106040130,산채로비비고500g,강원에프앤비영농조합법인,2002040210213,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809106040123,산채로비비고100g,강원에프앤비영농조합법인,2002040210213,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809106040079,산채로비비고120g,강원에프앤비영농조합법인,2002040210213,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809106040062,산채만산채초절임곤드레,강원에프앤비영농조합법인,2002040210215,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8803861130006,경포대영어조합법인 G&F 흑도라지청 600G x 1EA,경포대영어조합법인,1997038635526,액상차,다류,가공식품,2015-01-22 11:12:12.0
8803861130037,경포대영어조합법인 G&F 홍삼천마청 600G x 1EA,경포대영어조합법인,1997038635527,액상차,다류,가공식품,2015-01-22 11:12:12.0
8803861130013,경포대영어조합법인 G&F 홍삼청 600G x 1EA,경포대영어조합법인,1997038635528,액상차,다류,가공식품,2015-01-22 11:12:12.0
8809408790023,매홍식품반건조군고구마150g,매홍식품,201303921721,서류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8809415420005,테라로사 커피 올데이 블렌드,(주)학산,200203862441,커피,음료류,가공식품,2015-01-22 11:12:12.0
8809415420012,테라로사 커피 올데이 블렌드 1.13kg,(주)학산,200203862441,커피,음료류,가공식품,2015-01-22 11:12:12.0
8809099520169,대원농산 가을빛고춧가루(국산100%) 1000G x 10EA,대원농산,200303867871,고춧가루,고춧가루 또는 실고추,가공식품,2015-01-22 11:12:12.0
8809099520176,대원농산 가을빛고춧가루(국산100%) 1000G x 10EA,대원농산,200303867871,고춧가루,고춧가루 또는 실고추,가공식품,2015-01-22 11:12:12.0
8809099520039,가을빛고춧가루1kg,대원농산,200303867871,고춧가루,고춧가루 또는 실고추,가공식품,2015-01-22 11:12:12.0
8809099520022,가을빛고춧가루국산300g,대원농산,200303867871,고춧가루,고춧가루 또는 실고추,가공식품,2015-01-22 11:12:12.0
8809099520220,가을빛고춧가루300g,대원농산,200303867871,고춧가루,고춧가루 또는 실고추,가공식품,2015-01-22 11:12:12.0
8809099520008,가을빛고춧가루국산1kg,대원농산,200303867871,고춧가루,고춧가루 또는 실고추,가공식품,2015-01-22 11:12:12.0
8809028403563,홍삼수파워 50ml*15병,(주)파낙스코리아,1999037223170,인삼.홍삼음료,음료류,가공식품,2015-01-22 11:12:12.0
8809028403556,홍삼수파워 50ml*10병+홍삼캅셀1,(주)파낙스코리아,1999037223170,인삼.홍삼음료,음료류,가공식품,2015-01-22 11:12:12.0
8809341300129,지리산알천 가루청국장,알천농원,200806220323,청국장,장류,가공식품,2015-01-22 11:12:12.0
8809341300006,지리산 알천찌개청국장,알천농원,200806220324,청국장,장류,가공식품,2015-01-22 11:12:12.0
8809341300136,지리산알천 고추장3kg,알천농원,200806220326,고추장,장류,가공식품,2015-01-22 11:12:12.0
8809359450205,해담은 35g,(주)웰파인,201100844895,체중조절용 조제식품,특수영양식품,가공식품,2015-01-22 11:12:12.0
8809359450335,[웰파인][해담은][35g×6포],(주)웰파인,201100844895,체중조절용 조제식품,특수영양식품,가공식품,2015-01-22 11:12:12.0
8805017250064,엿기름가루(복합) 15kg,뚜레반,200403200328,곡류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8805017250057,엿기름가루(복합) 3kg,뚜레반,200403200328,곡류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8805017250040,엿기름가루(복합) 1kg,뚜레반,200403200328,곡류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8805017220333,엿기름가루(국산) 1kg,뚜레반,200403200328,곡류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8805017210747,엿기름가루(복합) 3kg,뚜레반,200403200328,곡류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8805017210464,엿기름가루(복합) 15kg,뚜레반,200403200328,곡류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8809143250073,장모님참기름1.8L,참들녘,200403201601,참기름,식물성유지류,가공식품,2015-01-22 11:12:12.0
8805017250163,날콩가루 1kg,뚜레반,2004032003210,두류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8805017210181,날콩가루 1kg,뚜레반,2004032003210,두류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8805017210174,볶음콩가루 1kg,뚜레반,2004032003211,두류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8805017000331,볶음콩가루 400G,뚜레반,2004032003211,두류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8805017220074,냉콩가루,뚜레반,2004032003212,두류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8805017250187,메밀부침가루 500g,뚜레반,2004032003215,전분가공품,전분류,가공식품,2015-01-22 11:12:12.0
8805017250088,옥수수전분 3kg,뚜레반,2004032003219,전분가공품,전분류,가공식품,2015-01-22 11:12:12.0
8805017250071,옥수수전분 1kg,뚜레반,2004032003219,전분가공품,전분류,가공식품,2015-01-22 11:12:12.0
8805017250019,감자가루(복합) 1kg,뚜레반,2004032003229,서류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8805017250132,보리차 1kg,뚜레반,2004032003230,곡류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8805017210303,보리차 1kg,뚜레반,2004032003230,곡류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8805017250149,옥수수차 1kg,뚜레반,2004032003231,곡류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8805017210327,옥수수차 1kg,뚜레반,2004032003231,곡류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8805017210273,도토리묵가루,뚜레반,2004032003232,전분가공품,전분류,가공식품,2015-01-22 11:12:12.0
8805017220197,팝콘(대),뚜레반,2004032003234,곡류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8805017220203,팝콘,뚜레반,2004032003234,곡류가공품,기타 농산가공품류,가공식품,2015-01-22 11:12:12.0
8805017300134,알통후추 450g,뚜레반,2004032003235,천연향신료,향신료가공품,가공식품,2015-01-22 11:12:12.0
8805017300127,백후추 450g,뚜레반,2004032003236,천연향신료,향신료가공품,가공식품,2015-01-22 11:12:12.0
8805017300110,순후추 450g,뚜레반,2004032003237,천연향신료,향신료가공품,가공식품,2015-01-22 11:12:12.0
8801043805261,안성탕면40개입,(주)농심,1986036000765,유탕면,면류,가공식품,2015-01-22 11:12:12.0
8801043805247,N안성탕면48입,(주)농심,1986036000765,유탕면,면류,가공식품,2015-01-22 11:12:12.0
8801043807975,안성탕면48입/28800,(주)농심,1986036000765,유탕면,면류,가공식품,2015-01-22 11:12:12.0
8801043803700,안성탕면(번)BOX*8,(주)농심,1986036000765,유탕면,면류,가공식품,2015-01-22 11:12:12.0
8801043802758,안성탕면350,(주)농심,1986036000765,유탕면,면류,가공식품,2015-01-22 11:12:12.0
8801043501972,안성탕면(용기),(주)농심,1986036000765,유탕면,면류,가공식품,2015-01-22 11:12:12.0
8801043003643,안성탕면,(주)농심,1986036000765,유탕면,면류,가공식품,2015-01-22 11:12:12.0
8801043001274,안성탕면/125g,(주)농심,1986036000765,유탕면,면류,가공식품,2015-01-22 11:12:12.0
8801043014731,농심 안성탕면 125G x 1EA,(주)농심,1986036000765,유탕면,면류,가공식품,2015-01-22 11:12:12.0
8801043014786,농심 안성탕면5입 125G x 5EA,(주)농심,1986036000765,유탕면,면류,가공식품,2015-01-22 11:12:12.0
8801043806206,농심 안성탕면(550원)125G*48 - VINYL,(주)농심,1986036000765,유탕면,면류,가공식품,2015-01-22 11:12:12.0
8801043806220,농심 안성탕면(550원.125G*5)*8 - VINYL,(주)농심,1986036000765,유탕면,면류,가공식품,2015-01-22 11:12:12.0
8801043802772,안성탕면 125G*40`S,(주)농심,1986036000765,유탕면,면류,가공식품,2015-01-22 11:12:12.0
8801043001793,농심안성탕면 (125G*5) 125Gx5`S,(주)농심,1986036000765,유탕면,면류,가공식품,2015-01-22 11:12:12.0
8801043802765,안성탕면 125G*20`S,(주)농심,1986036000765,유탕면,면류,가공식품,2015-01-22 11:12:12.0
8801043803687,농심안성탕면 125Gx48`S,(주)농심,1986036000765,유탕면,면류,가공식품,2015-01-22 11:12:12.0
8801043002929,농심 안성탕면(550원)125G*5 - VINYL,(주)농심,1986036000765,유탕면,면류,가공식품,2015-01-22 11:12:12.0
8809361170061,선도식품 돈부리소스 2Kg,선도식품,2007044503272,소스,소스류,가공식품,2015-01-22 11:12:12.0
8809361170092,선도식품 데리야끼소스 2Kg,선도식품,2007044503280,소스,소스류,가공식품,2015-01-22 11:12:12.0
8809361170139,선도식품 나가사키라멘소스 0.9L,선도식품,2007044503288,소스,소스류,가공식품,2015-01-22 11:12:12.0
8809361170146,선도식품 나가사키라멘소스 35g,선도식품,2007044503288,소스,소스류,가공식품,2015-01-22 11:12:12.0
8809361170115,선도식품 장어구이소스 900mL,선도식품,2007044503291,소스,소스류,가공식품,2015-01-22 11:12:12.0
8809361170214,선도식품 고마다래소스 0.9L,선도식품,2007044503292,소스,소스류,가공식품,2015-01-22 11:12:12.0
8809381450105,진토배기 락교 3kg,농업회사법인은강비젼프라임(주),201204614351,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809381450020,김관단무지(국산)2.8kg/1.6kg,농업회사법인은강비젼프라임(주),201204614354,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809381450037,절관단무지(중국산)2.8kg/1.6kg,농업회사법인은강비젼프라임(주),201204614355,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809381450068,은강비젼프라임쌈무3kg,농업회사법인은강비젼프라임(주),201204614357,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8803444007169,홈플러스 좋은상품 우리쌀 백미건빵 120g,(주)미미제과식품,1998044000376,과자,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8809083702656,㈜이가자연면 생협콩국수,(주)이가자연면,20060445194315,생면,면류,가공식품,2015-01-22 11:12:12.0
8809083702724,㈜이가자연면 해물치즈면그라탕 380g,(주)이가자연면,20060445194321,숙면,면류,가공식품,2015-01-22 11:12:12.0
8809083702717,㈜이가자연면 크림소스면그라탕 380g,(주)이가자연면,20060445194322,숙면,면류,가공식품,2015-01-22 11:12:12.0
8809083702694,㈜이가자연면 사천식간짜장 380g,(주)이가자연면,20060445194323,숙면,면류,가공식품,2015-01-22 11:12:12.0
8809083702700,㈜이가자연면 매콤한 볶음우동,(주)이가자연면,20060445194324,숙면,면류,가공식품,2015-01-22 11:12:12.0
8809083702762,㈜이가자연면 까르보나라 330g,(주)이가자연면,20060445194325,숙면,면류,가공식품,2015-01-22 11:12:12.0
8809083702793,㈜이가자연면 까르보나라박스,(주)이가자연면,20060445194325,숙면,면류,가공식품,2015-01-22 11:12:12.0
8809083702731,㈜이가자연면 자연식혜,(주)이가자연면,20060445194326,혼합음료,기타음료,가공식품,2015-01-22 11:12:12.0
8807116002018,대추골드,(주)중앙타프라,1994047401885,농축과.채즙(또는 과.채분),과일.채소류음료,가공식품,2015-01-22 11:12:12.0
8807116002025,대추골드10,(주)중앙타프라,1994047401885,농축과.채즙(또는 과.채분),과일.채소류음료,가공식품,2015-01-22 11:12:12.0
8807116002049,대추골드20p,(주)중앙타프라,1994047401885,농축과.채즙(또는 과.채분),과일.채소류음료,가공식품,2015-01-22 11:12:12.0
8807116011010,홍삼골드,(주)중앙타프라,1994047401896,인삼.홍삼음료,음료류,가공식품,2015-01-22 11:12:12.0
8807116011027,홍삼골드 100ML*10,(주)중앙타프라,1994047401896,인삼.홍삼음료,음료류,가공식품,2015-01-22 11:12:12.0
8809261140041,맑은해오름 참뜨락 순수한맛 도토리묵 200g,(주)맑은해오름,2007044510763,묵류,두부류 또는 묵류,가공식품,2015-01-22 11:12:12.0
8809254392013,~호박제리300g,협성제과,1972047400313,캔디류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8809083702823,㈜이가자연면 우리쌀 식혜,(주)이가자연면,20060445194328,혼합음료,기타음료,가공식품,2015-01-22 11:12:12.0
8809083702885,㈜이가자연면 우리쌀식혜박스,(주)이가자연면,20060445194328,혼합음료,기타음료,가공식품,2015-01-22 11:12:12.0
8809083702878,㈜이가자연면 우리쌀식혜500ml,(주)이가자연면,20060445194328,혼합음료,기타음료,가공식품,2015-01-22 11:12:12.0
8809083702267,미담식품 비빔냉면 420g/한살림,(주)이가자연면,20060445194336,숙면,면류,가공식품,2015-01-22 11:12:12.0
8809083702960,미담식품 크림스파게티 180g/한살림,(주)이가자연면,20060445194342,즉석조리식품,즉석섭취.편의식품류,가공식품,2015-01-22 11:12:12.0
8809083702977,미담식품 크림스파게티 620g/한살림,(주)이가자연면,20060445194342,즉석조리식품,즉석섭취.편의식품류,가공식품,2015-01-22 11:12:12.0
8801111187961,(주)크라운제과 마이쥬 마이쥬포도맛3번들 44G x 3EA,(주)크라운제과,19970443119128,캔디류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8801111412018,크라운_500마이쮸포도,(주)크라운제과,19970443119128,캔디류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8801111183512,크라운_1500마이쮸포도(3입)NPB,(주)크라운제과,19970443119128,캔디류,"과자류, 빵류 또는 떡류",가공식품,2015-01-22 11:12:12.0
8809341300488,지리산알천 산마늘잎장아찌,알천농원,2008062203210,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809341300143,지리산알천 산마늘장아찌,알천농원,2008062203210,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809341300181,지리산알천 깻잎장아찌,알천농원,2008062203212,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809341300440,지리산알천 곰취잎장아찌,알천농원,2008062203213,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809341300211,지리산알천 곰취장아찌,알천농원,2008062203213,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809341300198,지리산알천 참가죽장아찌,알천농원,2008062203214,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809341300303,지리산알천 뽕잎장아찌,알천농원,2008062203216,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809341300471,지리산알천 땅두릅장아찌,알천농원,2008062203217,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809341300204,지리산알천 땅두릅장아찌,알천농원,2008062203217,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809341300464,지리산알천 곶감장아찌,알천농원,2008062203218,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809341300174,지리산알천 곶감장아찌,알천농원,2008062203218,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809341300228,지리산알천 감장아찌,알천농원,2008062203219,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809341300358,지리산알천 쌈장 (250g),알천농원,2008062203220,기타장류,장류,가공식품,2015-01-22 11:12:12.0
8809341300310,지리산알천 쌈장(500g),알천농원,2008062203220,기타장류,장류,가공식품,2015-01-22 11:12:12.0
8809341300020,옛날 즉석 시래기국(들깨맛),알천농원,2008062203221,즉석조리식품,즉석섭취.편의식품류,가공식품,2015-01-22 11:12:12.0
8809341300037,옛날 즉석 시래기국(냉이맛),알천농원,2008062203222,즉석조리식품,즉석섭취.편의식품류,가공식품,2015-01-22 11:12:12.0
8809341300044,옛날 즉석 시래기국(쑥맛),알천농원,2008062203223,즉석조리식품,즉석섭취.편의식품류,가공식품,2015-01-22 11:12:12.0
8809341300150,지리산알천 당귀순장아찌,알천농원,2008062203224,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809341300457,지리산알천 마늘쫑장아찌,알천농원,2008062203226,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
8809341300259,지리산알천 마늘쫑장아찌,알천농원,2008062203226,절임식품,절임류,가공식품,2015-01-22 11:12:12.0
